Date,Open,High,Low,Close,Volume,Market Cap
27-06-2021,0.07011895,0.07219906,0.06712602,0.07199854,45526901.2,822575332.53
26-06-2021,0.06953641,0.07152422,0.06590462,0.06994036,55237864.4,798815812.03
25-06-2021,0.07890415,0.08158159,0.06880467,0.06973342,67738521.52,796205031.66
24-06-2021,0.07373818,0.07999094,0.07045423,0.07866323,57061799.45,897888739.37
23-06-2021,0.06855238,0.07923854,0.0657096,0.0747807,98377671.33,853255935.15
22-06-2021,0.07226008,0.07888191,0.05990454,0.06853555,137843210.88,781811291.7
21-06-2021,0.09573146,0.09620733,0.07218834,0.07237835,105097406.03,825433415.67
20-06-2021,0.09318792,0.09733236,0.08601221,0.09590249,62527115.29,1093405347.23
19-06-2021,0.09631458,0.09885451,0.09315185,0.09349052,46710299.75,1065608587.95
18-06-2021,0.103533,0.10357284,0.09251847,0.09619229,73474324.31,1096096383.94
17-06-2021,0.10401424,0.1093061,0.10193132,0.10357793,73303952.73,1179943371.23
16-06-2021,0.10739704,0.11399328,0.10301981,0.10394666,103799254.22,1183917194.85
15-06-2021,0.11225283,0.11453838,0.10586092,0.11312544,92138543,1287943819.91
14-06-2021,0.10767081,0.11174926,0.10486783,0.11073153,115127582,1260257618.09
13-06-2021,0.09892295,0.10893605,0.09571542,0.10790244,97847953.67,1227963154.52
12-06-2021,0.10226328,0.10258795,0.0923721,0.09875936,110800817.54,1123545069.57
11-06-2021,0.10856581,0.11600763,0.10087142,0.10231797,137487142.39,1163647399.83
10-06-2021,0.11514303,0.1169996,0.10526814,0.10834592,89258871.94,1231798526.01
09-06-2021,0.10817419,0.1159172,0.10362753,0.11511154,130476121.76,1308267399.98
08-06-2021,0.11106983,0.11272161,0.0988307,0.10870989,160783226.6,1235145247.21
07-06-2021,0.12365591,0.12904665,0.10839386,0.11008699,129120384.09,1250384336.73
06-06-2021,0.12042311,0.1314727,0.11957033,0.12385656,137692923.89,1406300708.62
05-06-2021,0.12665689,0.13679611,0.11541953,0.1204852,158259696.6,1367574749.62
04-06-2021,0.13950249,0.13950249,0.11984596,0.12649184,192330739.52,1435261081.52
03-06-2021,0.12339049,0.15432984,0.12141471,0.13945335,362384545.62,1581839402.48
02-06-2021,0.11805954,0.12966911,0.11756449,0.12346395,135997700.58,1400039668.24
01-06-2021,0.11599162,0.12057227,0.10982766,0.11803998,115779646.33,1338126051.88
31-05-2021,0.10546713,0.11580547,0.10069058,0.11580547,91308258.83,1312391947.2
30-05-2021,0.09950905,0.11076015,0.09406923,0.10535656,96493113.46,1193606312.71
29-05-2021,0.11091677,0.11552041,0.09416148,0.09937419,113591613.13,1125466514.82
28-05-2021,0.12136843,0.12284424,0.10080345,0.11093885,159064816.19,1256033739.48
27-05-2021,0.13388239,0.13505726,0.11915847,0.12062823,131089568.11,1365300832.27
26-05-2021,0.10780568,0.13369748,0.10560984,0.13369748,207491219.31,1512824821.08
25-05-2021,0.10919135,0.11364891,0.09826298,0.10743771,142361840.69,1215312793.44
24-05-2021,0.08701841,0.11003908,0.08465706,0.10903561,158368205.32,1233021657.27
23-05-2021,0.10478003,0.11011454,0.06972355,0.08751035,185231200.74,989312260.66
22-05-2021,0.11441357,0.11778834,0.09902921,0.10471213,144716901.51,1183418544.22
21-05-2021,0.14374785,0.14607343,0.09733994,0.11391615,206306203.29,1287066657.5
20-05-2021,0.1110929,0.14670771,0.10026575,0.14417014,261110599.16,1628570236.82
19-05-2021,0.17537339,0.17772545,0.08173818,0.11200203,390920948.34,1264978036.87
18-05-2021,0.16899152,0.18464564,0.16730057,0.17526396,154633170.91,1979011749.63
17-05-2021,0.18298706,0.18303648,0.16145923,0.16948099,173586801.31,1913230206.43
16-05-2021,0.18549017,0.20356682,0.1720482,0.18280309,205368151.55,2063169943.15
15-05-2021,0.20063586,0.20423556,0.18390213,0.1857668,159068513.91,2096340897.9
14-05-2021,0.18543321,0.20667102,0.18522877,0.20073185,181521790.94,2264574869.04
13-05-2021,0.18040608,0.19803456,0.1715867,0.18557965,265752473.21,2093004297.68
12-05-2021,0.21943083,0.22272161,0.17881016,0.17881016,216138533.3,2016044333.63
11-05-2021,0.20770649,0.22304482,0.20237587,0.2195593,214701454.62,2474847426.49
10-05-2021,0.23482797,0.25005653,0.19623406,0.20751148,383422436.16,2338550321.33
09-05-2021,0.234488,0.24183042,0.21774084,0.2345832,283411939.96,2642765781.07
08-05-2021,0.22578008,0.24053759,0.22314101,0.23494649,257432547.02,2645973803.56
07-05-2021,0.2334936,0.24487049,0.21907388,0.2263159,361951033.92,2547859133.55
06-05-2021,0.21155549,0.25629331,0.207682,0.23459672,777789228.42,2640188707.3
05-05-2021,0.19304319,0.21709337,0.19156452,0.21170412,238503916.85,2381698849.08
04-05-2021,0.21157488,0.21180952,0.19158179,0.19386066,263916427.06,2180225631.71
03-05-2021,0.20438083,0.22402797,0.20366639,0.21184855,253973046.3,2381718263.51
02-05-2021,0.21017422,0.21079741,0.19858384,0.20434647,150110300.75,2296600698.01
01-05-2021,0.20510696,0.21697238,0.20145297,0.21040957,208783021.19,2363957935.87
30-04-2021,0.1918648,0.20998162,0.18856877,0.20527369,192973107.35,2305485660.15
29-04-2021,0.19857403,0.20208608,0.18315087,0.19160072,199090713.68,2151200264.9
28-04-2021,0.2126254,0.22235273,0.18375596,0.19845464,412867974.99,2227404972.04
27-04-2021,0.16464006,0.21555399,0.16059366,0.21157598,571656483.75,2373878885.84
26-04-2021,0.14122358,0.1674075,0.13981538,0.16489537,169634390.03,1849501366.81
25-04-2021,0.14351916,0.15612707,0.13272246,0.14071504,147529436.13,1577758700.4
24-04-2021,0.15926581,0.1594602,0.14267532,0.14324866,132816811.22,1605628610.08
23-04-2021,0.16175766,0.16590529,0.1209019,0.15856121,389349127.63,1776625473.75
22-04-2021,0.17588882,0.19142673,0.15821595,0.16243264,228781009.34,1819396108.11
21-04-2021,0.19249057,0.19480466,0.17464436,0.17617058,182804743.67,1972611282.93
20-04-2021,0.18120471,0.19571217,0.1645964,0.1922711,306677409.87,2152169940.45
19-04-2021,0.20196492,0.20892243,0.17831215,0.18172046,230790177.04,2033391495.87
18-04-2021,0.22264207,0.22642657,0.1777538,0.20174507,369885801.89,2256649680.67
17-04-2021,0.2370385,0.25468848,0.21728385,0.22258805,439760343.77,2488962076.63
16-04-2021,0.21586016,0.24341923,0.19568233,0.23761595,401855681.25,2656114414.86
15-04-2021,0.20055916,0.22004267,0.1975209,0.21641977,252669784.13,2418372831.77
14-04-2021,0.20257069,0.20342013,0.19080413,0.20057419,192638479.46,2240544009.04
13-04-2021,0.19650045,0.20581485,0.19083795,0.20233333,189831637.06,2259388083.99
12-04-2021,0.20492294,0.20576435,0.19350415,0.19647751,143624800.95,2193258377.44
11-04-2021,0.20844042,0.20997312,0.20130554,0.20541997,142489891.46,2292304139.15
10-04-2021,0.21909083,0.21963679,0.2022832,0.20819856,177111251.26,2322468014
09-04-2021,0.20644985,0.21967205,0.20042558,0.2184402,183036914.3,2435827136.69
08-04-2021,0.19144712,0.20901768,0.18997541,0.20650767,183475380.23,2301944124.9
07-04-2021,0.20567965,0.20605942,0.18225484,0.19116513,251340101.74,2130208218.59
06-04-2021,0.21198487,0.22189546,0.19515378,0.20565533,314846517.7,2290906530.74
05-04-2021,0.22462961,0.23124814,0.20874957,0.21181981,395033725.46,2358730206.81
04-04-2021,0.18451547,0.22687273,0.18304145,0.22177712,446302812.72,2468779008.31
03-04-2021,0.20550388,0.21127375,0.18371643,0.18442257,277718895.5,2052213276.34
02-04-2021,0.18043409,0.22021303,0.17877986,0.2049156,481280026.29,2279434864.6
01-04-2021,0.17807468,0.18357472,0.17427832,0.18062092,181618644.73,2008507523.5
31-03-2021,0.18490555,0.18862936,0.17096366,0.17817841,231564676.09,1980625755.34
30-03-2021,0.17924495,0.18984668,0.17525483,0.18486797,193026956.71,2054241473.7
29-03-2021,0.17268308,0.18102171,0.17127951,0.17903494,166862452.37,1988702331.34
28-03-2021,0.16747142,0.1767727,0.16446382,0.17279471,171054938.72,1918730615.33
27-03-2021,0.16816564,0.17288172,0.16151448,0.16734113,132753361.14,1857537949.52
26-03-2021,0.15523284,0.1688362,0.15523284,0.16827363,149004692.61,1867210143.43
25-03-2021,0.15848458,0.16300309,0.14875491,0.15524412,218088564.36,1722041074.94
24-03-2021,0.1679307,0.18354927,0.1540325,0.15889568,266697772.57,1761945061.66
23-03-2021,0.16301545,0.17008824,0.15552968,0.16820256,223138496.33,1864511991.63
22-03-2021,0.17532932,0.18331417,0.16272659,0.16320234,205177079.99,1808428216.31
21-03-2021,0.17201363,0.17676507,0.16640249,0.17516386,177620897.09,1940307355.54
20-03-2021,0.1848517,0.19099719,0.17207225,0.17213727,226225514.42,1906128895.03
19-03-2021,0.18001276,0.19424401,0.17489565,0.18461958,281197450.12,2043602467.51
18-03-2021,0.19842668,0.2025249,0.17642721,0.17998725,534192219.08,1991599895.48
17-03-2021,0.15487076,0.19983028,0.15154881,0.19958805,983319040.73,2207683482.39
16-03-2021,0.16095004,0.1655061,0.15008707,0.15477787,230446086.18,1711480948.24
15-03-2021,0.16465351,0.17291739,0.14810394,0.16125136,314328421.75,1782525906.35
14-03-2021,0.18177398,0.18654005,0.16254524,0.16488643,309128041.13,1822125389.07
13-03-2021,0.16378654,0.1830451,0.15410999,0.18134956,428436292.9,2003413202.59
12-03-2021,0.17659693,0.19786813,0.15639018,0.16376056,766972453.29,1808524673.61
11-03-2021,0.1275585,0.17974367,0.1275585,0.17659821,969628052.14,1949676348.92
10-03-2021,0.13481395,0.13484775,0.12309362,0.12775873,160477672.04,1409995763.58
09-03-2021,0.12522466,0.13534715,0.12265188,0.13483435,188894866.61,1487637063.69
08-03-2021,0.11803636,0.12706953,0.11514037,0.12514438,134657295.45,1380279773.59
07-03-2021,0.11592743,0.11906597,0.11502202,0.11805658,84457887.18,1301682064.28
06-03-2021,0.11636302,0.11844392,0.1117148,0.11590851,79398207.59,1277583526.8
05-03-2021,0.1189975,0.1189975,0.11057884,0.11651051,116560986.57,1283803529.8
04-03-2021,0.12676632,0.1284281,0.11628147,0.1189918,183683224.21,1310718650.06
03-03-2021,0.11441303,0.13062225,0.11317205,0.12696681,181816616.59,1398083382.28
02-03-2021,0.11574259,0.11974865,0.1101336,0.11442819,131936367.86,1259636872.84
01-03-2021,0.10768851,0.11830981,0.10709711,0.11568526,128054238.36,1273038190.35
28-02-2021,0.11615412,0.11668887,0.0990832,0.10757975,135926610.92,1183459675
27-02-2021,0.10984342,0.12089274,0.10979537,0.11614251,134473675.98,1277242094.34
26-02-2021,0.10945058,0.11611999,0.10268312,0.10976885,164557728.51,1206758923.06
25-02-2021,0.11249665,0.12440735,0.10889448,0.10889448,185490192.43,1196762664.31
24-02-2021,0.10514876,0.12271788,0.09894474,0.11267961,257384903.77,1237963852.5
23-02-2021,0.12348393,0.12414731,0.0824368,0.10478102,333688216.18,1150817698.64
22-02-2021,0.13784574,0.13894674,0.10256533,0.1235842,283069054.18,1356901456.88
21-02-2021,0.13578688,0.14306652,0.13211062,0.13790597,183241302.03,1513630205.85
20-02-2021,0.14824452,0.15629487,0.12819923,0.13577004,319314529.32,1489707547.11
19-02-2021,0.13944675,0.14860598,0.12867151,0.14787953,213758908.8,1622054357.07
18-02-2021,0.13709272,0.14472231,0.13347641,0.13905849,193850371.72,1524803184.8
17-02-2021,0.13196444,0.13925478,0.12155823,0.13686312,207834372.24,1500215315.15
16-02-2021,0.13152428,0.13980315,0.12354728,0.13194511,232455094.99,1445833634.34
15-02-2021,0.13337689,0.14608906,0.11174848,0.13200683,379966104.88,1446006654.47
14-02-2021,0.1475066,0.15798715,0.12687252,0.13357016,436931182.45,1462624508.06
13-02-2021,0.11777862,0.15931189,0.11721076,0.14777923,704802101.48,1617654202.73
12-02-2021,0.11534244,0.11937153,0.1073966,0.11790942,223384164.6,1290237597.21
11-02-2021,0.10397856,0.11910421,0.10397856,0.11551004,307584407.91,1263568939.47
10-02-2021,0.10334508,0.11299229,0.09278279,0.10413096,377688152.57,1138696359.27
09-02-2021,0.07948614,0.10769426,0.07948614,0.10299287,398661430.04,1125881073.4
08-02-2021,0.07591205,0.08169181,0.07503855,0.07955766,133738704.71,869409790.48
07-02-2021,0.07839616,0.08056256,0.07325129,0.07592765,103478051.26,829450656.65
06-02-2021,0.08231451,0.08237402,0.07633914,0.07835081,113983631.27,855621796.9
05-02-2021,0.07602973,0.08429447,0.07558816,0.08231834,164513190.44,898633017.57
04-02-2021,0.07938761,0.08020653,0.07243532,0.07602378,128696440.19,829646665.46
03-02-2021,0.07743183,0.0823323,0.07553456,0.07945816,136562045.94,866832047.74
02-02-2021,0.0746778,0.08093754,0.07234107,0.07754679,164373947.64,845747713.12
01-02-2021,0.06897655,0.07674795,0.06708976,0.07452708,146623421.71,812581578.08
31-01-2021,0.0728665,0.08029071,0.06682096,0.06897349,190061740.56,751765429.7
30-01-2021,0.06713251,0.07787971,0.06486787,0.07288331,205692282.27,794101446.8
29-01-2021,0.06567151,0.07070993,0.0635184,0.06720322,144314719.32,731942750.68
28-01-2021,0.06237683,0.06735679,0.06174984,0.06573344,74941587.11,715682787.51
27-01-2021,0.06786422,0.06817569,0.06037045,0.0624053,79174684.02770475,679227724.5984703
26-01-2021,0.06684321,0.06845371,0.06405883,0.06784611,72803130.11122316,738195203.2888501
25-01-2021,0.06909894,0.07188597,0.06624175,0.06688706,78083334.26522632,727532735.3944104
24-01-2021,0.06783035,0.07249864,0.06733527,0.06910405,77573461.51210198,751422518.2974881
23-01-2021,0.06755377,0.07027079,0.06568138,0.0678722,75745776.89740953,737813169.7730743
22-01-2021,0.06229577,0.06943601,0.05743216,0.06763541,101735051.52314438,735028476.2837548
21-01-2021,0.07415546,0.07461031,0.06105504,0.06236792,98295553.51864201,677586900.4984461
20-01-2021,0.07372887,0.07538947,0.06855018,0.07412874,117094922.45991269,805128096.6561984
19-01-2021,0.07863216,0.079053,0.07251124,0.07388515,129884217.60358895,802254921.5560123
18-01-2021,0.07333131,0.08113158,0.07080465,0.07848841,170788637.72848347,851989834.067985
17-01-2021,0.0735205,0.0784814,0.07014462,0.07329133,160591493.73832425,795326695.3477643
16-01-2021,0.06633137,0.07532125,0.06619284,0.07366777,158105108.63506255,799179612.093772
15-01-2021,0.06904568,0.06980419,0.06067511,0.06636166,123057467.6266965,719711764.8846903
14-01-2021,0.07042394,0.07193322,0.06635287,0.06907035,139612742.6529734,748870367.6748769
13-01-2021,0.06207879,0.07192486,0.05929942,0.07047378,123489399.50429408,763864575.4487536
12-01-2021,0.06522316,0.07099912,0.05864547,0.06202556,141518555.36560923,672084290.3559234
11-01-2021,0.07361916,0.07362537,0.05183187,0.06531315,224962011.2946824,707498471.91418
10-01-2021,0.07637199,0.08325687,0.06886991,0.07372266,158259934.82224795,798360333.7035261
09-01-2021,0.07381684,0.08020917,0.07182575,0.07639691,122558322.09324263,827077347.767226
08-01-2021,0.07604379,0.07740957,0.06918607,0.07383723,149837546.32030684,799131852.1116658
07-01-2021,0.07811254,0.08496007,0.0724888,0.07607986,255386046.16672167,823162114.7192633
06-01-2021,0.07051729,0.08513238,0.07012906,0.07818729,295451067.8595255,845735336.8463771
05-01-2021,0.07039129,0.07486013,0.06612432,0.0704876,182885011.8585391,762256776.5134319
04-01-2021,0.0679986,0.07792064,0.06776105,0.07037095,229252261.3184818,760800164.3318108
03-01-2021,0.07276632,0.07700161,0.06586783,0.06795415,296839778.5693097,734455058.5196472
02-01-2021,0.07913225,0.08140502,0.07222506,0.07270401,201193294.45304802,785544666.9426464
01-01-2021,0.08269247,0.08873274,0.07821745,0.07907546,337219782.6014052,854140014.6686461
31-12-2020,0.07731841,0.08557168,0.0721978,0.08265417,379346285.47394675,892575827.9821585
30-12-2020,0.08433972,0.08433972,0.07078406,0.07744531,428028376.4745199,836118805.4136691
29-12-2020,0.08957079,0.09097539,0.07763095,0.08420929,391778230.0694201,908940360.6361617
28-12-2020,0.07652901,0.09292219,0.07605309,0.08948315,522058078.02485657,965572726.236107
27-12-2020,0.08613087,0.09847937,0.07381208,0.07644472,992390858.5549941,824593274.2720375
26-12-2020,0.06328459,0.09234275,0.06308045,0.08598165,818740117.7353889,927295300.1976922
25-12-2020,0.05938814,0.06601266,0.05810909,0.06325967,289504338.30775625,682165711.0561725
24-12-2020,0.05752471,0.06204392,0.05063217,0.05938761,361803388.9599397,640333233.1130438
