Date,Open,High,Low,Close,Volume,Market Cap
27-06-2021,0.05082066,0.05660942,0.05029248,0.05406435,48064966.43,491201633.12
26-06-2021,0.05014817,0.05166336,0.04741085,0.05060581,28223468.09,459417522.34
25-06-2021,0.05553487,0.05669981,0.048925,0.05027555,35725392.61,456057773.3
24-06-2021,0.05254401,0.05661565,0.05038355,0.05545291,31485385.51,502625699.47
23-06-2021,0.04928902,0.05568331,0.04716296,0.05349717,41601262.35,484420575.28
22-06-2021,0.05138934,0.05528241,0.04071596,0.04910092,61922829.75,444355179.31
21-06-2021,0.06610482,0.06649199,0.05103704,0.05122574,39304483.58,463215900.4
20-06-2021,0.06642385,0.06674671,0.06047714,0.06630053,29743027.42,599058130.39
19-06-2021,0.06733796,0.0685317,0.0658824,0.0664864,23513240.62,600261473.53
18-06-2021,0.07134702,0.07196403,0.0658112,0.06716699,31138988.91,605922148.63
17-06-2021,0.07122515,0.07475816,0.07036391,0.07127803,27715629.4,642504096.53
16-06-2021,0.0757606,0.07701997,0.07070903,0.0712416,35322185.7,641665249.44
15-06-2021,0.07687382,0.07858113,0.07433273,0.07683073,50286980.98,691182687.18
14-06-2021,0.07503568,0.07842632,0.07368627,0.07577096,73750345.9,680968391.6
13-06-2021,0.0695188,0.07649323,0.06895406,0.07507101,76978988.82,674486751.28
12-06-2021,0.07102599,0.07544413,0.06550064,0.06947015,79818314.42,623722831.45
11-06-2021,0.07135118,0.07945546,0.06968,0.07096373,77572004.83,636628032.14
10-06-2021,0.07620522,0.07987675,0.06978425,0.0713605,45797143.03,639677653.46
09-06-2021,0.07022628,0.07722913,0.06624384,0.07609727,63428051.7,681586537.9
08-06-2021,0.07133537,0.07279646,0.06168127,0.07041783,58389000.09,630216301.86
07-06-2021,0.07907383,0.08283982,0.07076821,0.07109594,42370995.46,635778253.42
06-06-2021,0.07650934,0.07986733,0.07606585,0.07907393,29629857.32,706557592.76
05-06-2021,0.08058983,0.08366729,0.07492771,0.07646606,42946593.64,682705450.14
04-06-2021,0.08806477,0.08806477,0.07644497,0.08052873,69903366.82,718404872.49
03-06-2021,0.08591851,0.09147508,0.08412679,0.08809169,63881195.41,785247113.86
02-06-2021,0.08075727,0.09400447,0.07944037,0.08595766,94016495.13,765604716.92
01-06-2021,0.0840489,0.0856661,0.07912362,0.08076907,46941261.58,718816900.78
31-05-2021,0.07866601,0.08431125,0.07449227,0.08431125,42069238.78,749733152.6
30-05-2021,0.0762059,0.08378975,0.07091431,0.07863708,38637338.37,698716824.94
29-05-2021,0.08116769,0.08446142,0.07039817,0.07614757,46482352.02,676053349.49
28-05-2021,0.09447322,0.09601272,0.07768511,0.08128716,63652398.09,721100392.78
27-05-2021,0.10150412,0.10380323,0.09166369,0.09447477,66895929.43,837411588.16
