Date,Open,High,Low,Close,Volume,Market Cap
27-06-2021,0.00249536,0.0035218,0.00244783,0.0035172,20278.66,318026.65
26-06-2021,0.0024626,0.00249512,0.00233246,0.00249393,1148.15,224644.36
25-06-2021,0.00260316,0.00264212,0.00242732,0.00246447,564.73,221687.6
24-06-2021,0.00256301,0.00265786,0.0024649,0.00259625,135.65,223689.1
23-06-2021,0.00237428,0.0026687,0.00233436,0.00260354,783.55,224317.09
22-06-2021,0.00246611,0.00258557,0.00218002,0.00237383,478.22,210829.65
21-06-2021,0.00290214,0.00291246,0.00244029,0.00246554,108.63,218665.06
20-06-2021,0.00276528,0.00295851,0.00265804,0.002901,838.17,256221.46
19-06-2021,0.00336497,0.00344573,0.00272087,0.00276304,8660.29,243702.02
18-06-2021,0.00362111,0.0036293,0.00325452,0.00336225,276.32,295120.58
17-06-2021,0.00350694,0.00367067,0.0035018,0.00362199,711.2,317512.03
16-06-2021,0.00413756,0.00413756,0.00349997,0.00350701,3445.93,306193.45
15-06-2021,0.00421383,0.00446165,0.00408826,0.00445414,1529.18,385980.75
14-06-2021,0.0041185,0.00422032,0.00399379,0.00410866,965.97,354088.38
13-06-2021,0.0040875,0.00415342,0.0037584,0.00411546,2677.26,354594.72
12-06-2021,0.00423728,0.00434011,0.00406725,0.00408767,1821.58,352187.76
11-06-2021,0.0041744,0.00426192,0.00392422,0.00423558,4976.47,363989.2
10-06-2021,0.00487439,0.00501835,0.00404702,0.00417576,5946.03,357528.82
09-06-2021,0.00474367,0.00493718,0.00456824,0.00488411,192.33,417438.63
08-06-2021,0.00491555,0.00497303,0.00443834,0.00474354,786.81,404112.69
07-06-2021,0.0056913,0.00598869,0.0048816,0.00492316,4209.95,418988.39
06-06-2021,0.00574842,0.00589829,0.00554828,0.00568809,4114.54,481435.58
05-06-2021,0.00594589,0.00622362,0.00562182,0.00576728,205.75,486483.09
04-06-2021,0.00624876,0.00626566,0.00561804,0.00596555,235.08,497112.91
03-06-2021,0.00589841,0.00631234,0.00581441,0.00624786,347.68,519757.28
