Date,Open,High,Low,Close,Volume,Market Cap
27-06-2021,0.00290851,0.00360609,0.00267794,0.0033384,191778.45,0
26-06-2021,0.00346293,0.00377456,0.00268364,0.00290089,147023.36,0
25-06-2021,0.00403647,0.00423385,0.00292105,0.00346473,206413.69,0
24-06-2021,0.0032089,0.0042882,0.00306347,0.00403827,245709.2,0
23-06-2021,0.00374976,0.00423454,0.00310669,0.00346694,220785.41,0
22-06-2021,0.00305821,0.00409496,0.00302544,0.00374645,223550.49,0
21-06-2021,0.00483975,0.0056375,0.00305091,0.00305612,202092.63,0
20-06-2021,0.00607801,0.00633675,0.00440065,0.00483979,268023.2,0
19-06-2021,0.0051201,0.00637741,0.00488668,0.00607257,367222.16,0
18-06-2021,0.00753909,0.00782938,0.00483346,0.00512086,342478.86,0
17-06-2021,0.00783076,0.00857576,0.00726226,0.00753683,467924.69,0
16-06-2021,0.00822738,0.00982239,0.00734643,0.00782605,480734.18,0
15-06-2021,0.00948498,0.01034185,0.00790203,0.0095863,601359.52,0
14-06-2021,0.0084577,0.0103764,0.00792636,0.00912795,545772.78,0
13-06-2021,0.00747833,0.0089029,0.00667024,0.00845597,535975.14,0
12-06-2021,0.00612276,0.00861101,0.00592048,0.00747366,446751.59,0
11-06-2021,0.00662495,0.00707394,0.0060928,0.00611585,394716.78,0
10-06-2021,0.00701713,0.00746286,0.00654975,0.00662138,177142.01,0
09-06-2021,0.00678532,0.00706592,0.00650169,0.0070099,373850.18,0
08-06-2021,0.0081593,0.00893966,0.00623505,0.00678957,366716.84,0
07-06-2021,0.00744251,0.00971032,0.00740184,0.00815932,511536.92,0
06-06-2021,0.00860074,0.00971971,0.0072554,0.00744143,508061.66,0
05-06-2021,0.00929446,0.00993811,0.00816776,0.00859239,420918.17,0
04-06-2021,0.01073891,0.01082436,0.00810053,0.00929612,605139.8,0
03-06-2021,0.00946979,0.01081094,0.00856953,0.01073126,671905.11,0
02-06-2021,0.00913817,0.01047375,0.00804995,0.009481,599545.45,0
01-06-2021,0.00990504,0.01075999,0.0080646,0.00913041,582346.82,0
31-05-2021,0.00774488,0.00995001,0.00767395,0.00987367,569467.42,0
30-05-2021,0.00743084,0.00907458,0.00701074,0.00774754,469064.3,0
29-05-2021,0.00786335,0.00928147,0.00700119,0.00742393,445050.29,0
28-05-2021,0.00942989,0.00962495,0.00757963,0.00786056,424197.76,0
27-05-2021,0.00970405,0.00996615,0.00866057,0.0094368,578968.52,0
26-05-2021,0.00955102,0.01043575,0.00853211,0.00969582,619612.58,0
25-05-2021,0.00921679,0.00965649,0.00780101,0.00951655,579642.08,0
24-05-2021,0.00720383,0.00935912,0.00660322,0.00920788,575562.44,0
23-05-2021,0.00907134,0.00958654,0.00598192,0.00721651,423560.79,0
22-05-2021,0.00989543,0.01013123,0.00843813,0.00906572,564359.52,0
21-05-2021,0.01161092,0.01236406,0.00842225,0.0098869,669975.33,0
20-05-2021,0.01023778,0.01234786,0.0092118,0.01158905,745612.52,0
19-05-2021,0.0161878,0.01656735,0.00713781,0.01030459,673891.4,0
18-05-2021,0.01693587,0.01978754,0.01540725,0.01621733,1046099.28,0
17-05-2021,0.01794441,0.02019821,0.01569009,0.01685734,794844.5,0
16-05-2021,0.02120192,0.02240864,0.01678174,0.01793565,160279.16,0
15-05-2021,0.02728386,0.02855941,0.01661938,0.02125573,808292.65,0
14-05-2021,0.02716203,0.02941122,0.02450493,0.02727004,1807716.11,0
13-05-2021,0.03045701,0.03278533,0.02603451,0.02719791,1359160.66,0
12-05-2021,0.05310209,0.05745337,0.02567935,0.03076404,2247621.52,0
11-05-2021,0.0360396,0.06223233,0.03347462,0.05314462,3477240.16,0
10-05-2021,0.01853621,0.03889019,0.01777744,0.03604514,2492390.54,0
09-05-2021,0.0166155,0.01869993,0.01426242,0.01854869,1070420.83,0
08-05-2021,0.01043695,0.01759328,0.00987883,0.01661475,1167511.78,0
07-05-2021,0.01153969,0.01153969,0.00850207,0.01043896,649700.42,0
06-05-2021,0.01283896,0.01285583,0.0089387,0.01152458,734663.96,0
05-05-2021,0.0110385,0.01408656,0.0110385,0.01284556,757939.5,0
04-05-2021,0.01690233,0.01830798,0.01095611,0.01099747,732177.02,0
03-05-2021,0.01244899,0.01718843,0.01208131,0.01684996,1163811.67,0
02-05-2021,0.00919682,0.01253863,0.00852369,0.01243461,785225.06,0
01-05-2021,0.00821037,0.00938949,0.00787053,0.00919979,570082.09,0
30-04-2021,0.00924934,0.00939157,0.00784771,0.00821085,368375.36,0
29-04-2021,0.00876895,0.00927528,0.00842538,0.00925181,160539.82,0
28-04-2021,0.00873297,0.00899027,0.00828577,0.00876603,528717.78,0
27-04-2021,0.01033491,0.01086343,0.00838575,0.00872645,276494.25,0
26-04-2021,0.01125794,0.01246872,0.00931715,0.01034197,702315.13,0
25-04-2021,0.01074307,0.01165271,0.01050436,0.01124377,720882.28,0
24-04-2021,0.01476386,0.0149671,0.0107176,0.01075571,714982.09,0
23-04-2021,0.0169923,0.01734038,0.01114227,0.01477938,876840.51,0
22-04-2021,0.02199121,0.02391258,0.01646109,0.01701476,990206.27,0
21-04-2021,0.02016344,0.02304195,0.01966425,0.02197431,1402204.01,0
20-04-2021,0.02166031,0.0240632,0.01521925,0.02014695,1392638.65,0
19-04-2021,0.02416636,0.02638562,0.01922913,0.02166187,1379540.25,0
18-04-2021,0.02411912,0.0307535,0.01997814,0.02414822,1627453.31,0
17-04-2021,0.01349432,0.04214886,0.01348612,0.02414273,2030645.82,0
16-04-2021,0.01520829,0.01862317,0.01254134,0.01350804,828784.15,0
15-04-2021,0.01765688,0.01787859,0.01263689,0.01519946,404521.19,0
14-04-2021,0.01118248,0.01780525,0.01106801,0.01764793,992208.06,0
13-04-2021,0.01429012,0.01494945,0.01091587,0.01120278,488361.82,0
12-04-2021,0.00978629,0.01539813,0.00839985,0.01430255,943453.31,0
